star_id,planet_id,disposition,orbital_period,transit_duration,transit_depth,planet_radius,equilibrium_temp,insolation_flux,snr,stellar_teff,stellar_logg,stellar_radius,ra,dec,stellar_mag
9635529,K07206.01,FALSE POSITIVE,2.35195525,5.98883,212830.0,59.62,1678.0,1876.0,1819.1,6550.0,4.324,1.225,284.70453,46.378799,12.23
9635520,K07205.01,CANDIDATE,2.3518268,5.797,576.6,39.82,1535.0,1313.37,24.5,5445.0,4.14,1.426,284.69968,46.375092,14.106
9630640,K07204.01,FALSE POSITIVE,3.661895766,35.6374,35477.0,374.78,1708.0,2012.26,291.7,6793.0,4.101,1.589,281.63019,46.321152,13.658
9602538,K07203.01,FALSE POSITIVE,3.55646511,4.72,46.1,0.56,1076.0,317.0,7.8,5475.0,4.479,0.818,297.12708,46.282082,14.609
9602431,K07202.01,FALSE POSITIVE,3.5565617,6.691,68.0,0.52,883.0,143.89,10.0,4964.0,4.628,0.633,297.09915,46.243511,15.191
9597854,K07201.01,FALSE POSITIVE,1.287097944,1.94,106.1,0.89,1631.0,1678.58,12.3,5906.0,4.494,0.852,295.59369,46.269711,15.506
9597095,K07200.01,FALSE POSITIVE,2.745640575,3.04508,45265.0,47.22,1300.0,673.9,918.0,5780.0,4.438,1.0,295.32855,46.268375,15.945
9596892,K07199.01,CANDIDATE,20.2944118,0.357,453.9,774.73,648.0,41.69,5.6,5865.0,4.518,0.918,295.25565,46.2164,15.919
9596187,K07198.01,FALSE POSITIVE,0.953299962,1.69478,2236.6,35.67,2011.0,3850.25,298.0,6183.0,4.407,1.02,294.99121,46.223572,14.538
9596064,K07197.01,CANDIDATE,1.74145041,1.712,370.6,1.46,1234.0,547.5,10.9,5238.0,4.598,0.764,294.95062,46.242149,16.269
9592855,K07196.01,FALSE POSITIVE,0.609662423,4.24033,140920.0,110.14,3834.0,51214.99,3250.1,7498.0,3.964,2.274,293.77014,46.23658,12.216
9588862,K07195.01,CANDIDATE,5.89773974,2.243,77.9,1.0,1150.0,414.11,8.1,6300.0,4.371,1.126,292.15543,46.204529,14.742
9581498,K07194.01,FALSE POSITIVE,10.54884842,1.17,,,,,,,,,288.92041,46.221142,14.184
9579789,K07193.01,FALSE POSITIVE,2.17814186,1.988,127.7,0.92,1174.0,447.79,11.2,5101.0,4.506,0.84,287.97546,46.289631,15.458
9579192,K07192.01,FALSE POSITIVE,12.08353781,7.90317,43087.0,50.33,1310.0,696.82,3799.5,6770.0,3.89,2.214,287.63187,46.29871,12.344
9569866,K07191.01,FALSE POSITIVE,1.480324075,3.20209,400010.0,47.81,1313.0,701.93,1095.9,5260.0,4.56,0.717,282.22711,46.246159,13.983
9541567,K07190.01,FALSE POSITIVE,1.12284501,0.95,,,,42791.46,,,,,297.40424,46.119991,11.872
9541163,K07189.01,FALSE POSITIVE,0.5366497,2.887,105.4,0.92,2142.0,4982.76,10.6,5822.0,4.529,0.898,297.29395,46.102341,15.449
9540675,K07188.01,FALSE POSITIVE,3.55643514,8.529,45.8,0.75,1297.0,669.38,13.4,5831.0,4.289,1.109,297.16602,46.199188,13.874
9540450,K07187.01,FALSE POSITIVE,1.077358008,3.6713,311050.0,70.64,1925.0,3242.53,537.4,6100.0,4.397,1.064,297.09329,46.132381,14.146
9536048,K07186.01,FALSE POSITIVE,3.71186243,1.032,53.9,0.95,1406.0,922.9,7.0,6302.0,4.299,1.258,295.61349,46.190689,13.787
9529856,K07185.01,FALSE POSITIVE,37.482223878,4.81451,28977.0,114.14,902.0,156.47,1262.3,6422.0,3.78,2.415,293.26245,46.15062,13.46
9529294,K07184.01,FALSE POSITIVE,2.51690133,2.521,59.6,0.97,1430.0,986.6,10.0,5403.0,4.201,1.284,293.013,46.166561,14.587
9520700,K07183.01,FALSE POSITIVE,2.136834989,4.34882,346180.0,66.59,1415.0,948.25,644.7,5753.0,4.42,0.989,289.33817,46.152828,14.902
9513168,K07182.01,CANDIDATE,6.853888,2.561,653.8,1.74,613.0,33.32,8.2,4199.0,4.609,0.684,284.95761,46.14381,16.538
9509207,K07181.01,FALSE POSITIVE,14.199840087,5.98531,214600.0,85.76,907.0,159.99,1408.6,5864.0,4.139,1.414,282.66821,46.16013,13.135
9490342,K07180.01,CANDIDATE,487.83894,32.77,453.3,3.94,298.0,1.88,8.8,5421.0,3.882,1.877,300.13855,46.061691,13.728
9480398,K07179.01,CANDIDATE,407.14656,23.26,82.3,1.18,272.0,1.29,8.2,5845.0,4.282,1.198,297.37427,46.054806,13.31
9474969,K07178.01,FALSE POSITIVE,21.570508432,13.8604,134180.0,63.68,923.0,171.91,8616.1,6322.0,4.003,1.692,295.62891,46.05135,12.462
9474222,K07177.01,FALSE POSITIVE,13.691790011,5.64674,97564.0,49.2,994.0,230.66,8326.3,6295.0,4.158,1.554,295.37402,46.04274,13.275
9468296,K07176.01,FALSE POSITIVE,5.748815953,1.9216,11657.0,26.94,799.0,96.29,43.3,4961.0,4.545,0.753,293.21976,46.05373,15.311
9466042,K07175.01,FALSE POSITIVE,9.2742685,13.39,,,,134.36,,,,,292.3114,46.073318,12.997
9458266,K07174.01,CANDIDATE,1.58487898,1.791,42.9,0.37,943.0,187.91,9.3,4201.0,4.675,0.566,288.87769,46.059139,13.742
9451096,K07173.01,FALSE POSITIVE,1.250390814,3.7184,231170.0,101.37,2367.0,7420.89,2046.8,6297.0,4.006,1.663,284.8071,46.098003,12.64
9418994,K07172.01,FALSE POSITIVE,32.003815635,4.31197,17120.0,180.25,960.0,201.25,711.4,5260.0,3.459,4.062,297.28387,45.95311,13.396
9412462,K07171.01,FALSE POSITIVE,10.186578749,10.6304,340670.0,67.45,793.0,93.53,5867.8,5557.0,4.448,0.916,295.12039,45.968552,14.846
9411943,K07170.01,FALSE POSITIVE,1.922009494,3.101,6547.8,48.61,1596.0,1534.66,284.4,5880.0,4.296,1.087,294.94177,45.929562,14.738
9397900,K07169.01,CANDIDATE,10.5113779,4.74,29.9,0.72,1052.0,289.46,8.8,6575.0,4.278,1.305,289.04196,45.977081,12.931
9394920,K07168.01,FALSE POSITIVE,1.38385822,1.0,,,,234049.39,,,,,287.33417,45.924709,14.367
9392702,K07167.01,FALSE POSITIVE,3.909314318,5.36124,97123.0,42.54,1364.0,819.78,1587.6,6425.0,4.341,1.143,286.06958,45.900581,14.618
9357375,K07166.01,FALSE POSITIVE,1.58826263,2.655,78.9,0.47,862.0,130.67,8.5,3931.0,4.717,0.544,297.23355,45.843262,15.455
9357275,K07165.01,FALSE POSITIVE,1.588298157,4.37027,165030.0,120.0,2773.0,13941.82,1071.6,7742.0,4.024,2.094,297.20245,45.849861,12.186
9353182,K07164.01,FALSE POSITIVE,10.476258265,7.77203,120210.0,54.13,1077.0,318.44,8251.5,6109.0,4.097,1.536,295.85443,45.892208,12.421
9344623,K07163.01,FALSE POSITIVE,14.759477667,9.7746,357470.0,76.06,862.0,130.69,3813.5,6522.0,4.407,1.105,292.7402,45.80151,13.822
9340411,K07162.01,CANDIDATE,5.1581317,7.773,37.9,2.02,1642.0,1720.62,13.0,5155.0,3.511,3.355,291.0527,45.835129,13.031
9334490,K07161.01,FALSE POSITIVE,18.84497113,4.9442,4143.4,5.35,552.0,21.89,79.8,5220.0,4.578,0.695,288.27121,45.87661,15.695
9328864,K07160.01,FALSE POSITIVE,0.645850521,1.2082,54.9,0.69,1941.0,3366.81,16.8,5381.0,4.426,0.911,285.00354,45.887951,14.107
9328852,K07159.01,FALSE POSITIVE,0.64585177,1.97644,308500.0,51.1,1234.0,543.24,808.3,4399.0,4.788,0.463,284.99713,45.886688,15.33
9304561,K07158.01,FALSE POSITIVE,1.219049953,1.477,53.5,2.48,2948.0,17862.9,10.1,5742.0,3.521,3.374,299.68271,45.71133,13.92
9301564,K07157.01,CANDIDATE,23.9830523,8.77,83.2,1.17,718.0,62.83,11.3,5696.0,4.178,1.292,298.80557,45.759998,13.863
9291748,K07156.01,FALSE POSITIVE,15.926990634,11.5142,394230.0,93.94,566.0,24.16,3458.3,5191.0,4.615,0.65,295.94705,45.741562,15.538
9291368,K07155.02,FALSE POSITIVE,3.79654367,11.4071,70781.0,159.34,2577.0,10412.56,283.7,8117.0,3.748,3.07,295.82617,45.78764,14.005
9291368,K07155.01,FALSE POSITIVE,3.796448299,11.5917,522880.0,232.39,2577.0,10412.56,1487.2,8117.0,3.748,3.07,295.82617,45.78764,14.005
9286728,K07154.01,FALSE POSITIVE,3.04459739,7.638,66.1,0.62,1076.0,317.36,18.2,5525.0,4.603,0.753,294.15503,45.70723,14.567
9284741,K07153.01,FALSE POSITIVE,20.729255112,7.53677,341970.0,53.87,567.0,24.47,2957.7,5256.0,4.502,0.802,293.42542,45.760849,14.807
9278021,K07152.01,FALSE POSITIVE,3.359470825,2.14715,2707.8,129.93,2421.0,8125.7,504.1,6587.0,3.531,3.514,290.65009,45.782429,12.983
9266285,K07151.01,FALSE POSITIVE,5.61386908,5.07753,57386.0,34.24,714.0,61.43,1253.6,4504.0,4.582,0.709,284.31046,45.76955,14.072
9243795,K07150.01,FALSE POSITIVE,14.443127448,8.33598,41685.0,92.28,1182.0,462.07,2186.0,5757.0,3.672,2.736,300.12634,45.633549,12.732
9236858,K07149.01,FALSE POSITIVE,2.537081943,4.80903,245320.0,67.96,1712.0,2032.57,2434.8,6735.0,4.307,1.309,298.12146,45.651131,13.04
9221627,K07148.01,CANDIDATE,1.7613778,1.355,359.3,2.32,1824.0,2621.69,10.5,6544.0,4.349,1.207,293.17194,45.677391,15.02
9210828,K07147.01,FALSE POSITIVE,0.82820657,2.70353,118530.0,35.67,1473.0,1109.75,548.3,5033.0,4.611,0.655,288.44455,45.612671,13.221
9207508,K07146.01,FALSE POSITIVE,2.015152464,8.17997,561690.0,132.05,2107.0,4657.05,4129.6,6988.0,4.163,1.649,286.59497,45.69828,13.705
9205993,K07145.01,FALSE POSITIVE,1.219736039,4.89465,611520.0,135.43,2611.0,10982.55,1037.2,7358.0,4.171,1.637,285.72537,45.666431,14.871
9203154,K07144.01,CANDIDATE,0.839907158,1.019,119.6,0.92,1640.0,1705.12,10.7,5120.0,4.478,0.853,284.12521,45.628052,15.695
9181340,K07143.01,FALSE POSITIVE,2.131225773,5.4932,2337.1,35.68,1555.0,1382.47,215.6,6181.0,4.38,1.028,300.39902,45.521111,14.818
9179531,K07142.01,FALSE POSITIVE,3.255385289,5.9498,158910.0,40.58,1236.0,550.68,840.7,5806.0,4.425,0.975,299.92822,45.595081,15.091
9172506,K07141.01,FALSE POSITIVE,50.440285363,12.2001,85309.0,51.5,673.0,48.36,2499.7,6225.0,4.039,1.646,297.96613,45.545792,12.009
9164788,K07140.01,FALSE POSITIVE,2.66811113,22.49,48.3,1.53,1792.0,2439.28,32.5,6593.0,4.164,1.561,295.69476,45.529202,13.688
9163674,K07139.01,FALSE POSITIVE,0.773144492,4.05643,215960.0,107.13,2860.0,15791.97,2947.8,6413.0,4.038,1.91,295.28845,45.518337,13.833
9159301,K07138.01,FALSE POSITIVE,3.044771557,11.0593,487820.0,231.93,2816.0,14849.39,3684.9,8199.0,3.747,3.163,293.69333,45.517021,12.146
9156957,K07137.01,FALSE POSITIVE,3.6673005,3.373,144.9,0.62,627.0,36.42,9.1,3823.0,4.729,0.519,292.78583,45.585789,15.826
9150870,K07136.01,CANDIDATE,441.17369,14.82,702.0,2.27,217.0,0.52,11.5,5610.0,4.551,0.858,290.30801,45.598412,15.632
9119405,K07135.01,FALSE POSITIVE,18.646323091,8.853,231000.0,213.31,1194.0,480.54,2895.8,5786.0,3.542,3.478,300.89032,45.403431,13.729
9101208,K07134.01,FALSE POSITIVE,1.81139053,8.64,77.5,14.47,1466.0,1092.69,12.5,5941.0,4.519,0.911,295.97623,45.440338,15.372
9099773,K07133.01,CANDIDATE,82.78482,7.52,190.4,2.16,501.0,14.88,8.4,5749.0,4.123,1.48,295.55292,45.473431,14.909
9098810,K07132.01,FALSE POSITIVE,8.258181993,3.9122,311860.0,58.19,809.0,101.33,2981.6,5306.0,4.445,0.888,295.26965,45.476009,13.448
9098590,K07131.01,FALSE POSITIVE,2.243569483,4.14769,66328.0,21.11,1364.0,817.05,1107.7,6081.0,4.526,0.801,295.18893,45.40617,14.965
9093566,K07130.01,FALSE POSITIVE,0.94356284,5.721,13.4,0.76,3176.0,23945.42,16.0,7693.0,4.083,1.984,293.57108,45.413639,12.749
9085039,K07129.01,CANDIDATE,64.1983721,0.934,248.2,1.74,506.0,15.49,6.8,6088.0,4.329,1.077,290.38025,45.445419,13.839
9083503,K07128.01,FALSE POSITIVE,0.91839938,4.479,152.1,1.0,1558.0,1389.28,16.8,5222.0,4.556,0.795,289.73306,45.43795,15.908
9049010,K07127.01,FALSE POSITIVE,0.687004402,3.829,93.7,2.89,3535.0,36888.8,45.0,6240.0,3.684,2.803,299.62277,45.364079,13.316
9029486,K07126.01,FALSE POSITIVE,3.138580493,4.16343,233340.0,59.24,1281.0,635.61,2387.8,5593.0,4.311,1.083,294.47293,45.389721,13.63
9025739,K07125.01,CANDIDATE,7.918267,3.478,83.7,0.93,953.0,195.36,8.4,5966.0,4.418,1.016,293.20148,45.354691,14.758
9024857,K07124.02,FALSE POSITIVE,379.11996,7.22,1107.7,2.74,221.0,0.57,9.2,5546.0,4.575,0.81,292.87848,45.344372,15.496
9024857,K07124.01,FALSE POSITIVE,35.026564845,2.90121,120250.0,34.88,489.0,13.56,1607.2,5546.0,4.575,0.81,292.87848,45.344372,15.496
9007953,K07123.01,FALSE POSITIVE,1.38718209,2.595,45.5,0.68,1707.0,2011.41,7.2,6122.0,4.471,0.996,286.0213,45.343681,14.718
9007918,K07122.01,FALSE POSITIVE,1.387206724,3.82527,151430.0,103.41,2619.0,11126.98,1752.6,7207.0,4.06,1.894,286.00845,45.35603,11.658
9005854,K07121.01,FALSE POSITIVE,1.890227354,3.855,112260.0,42.05,1236.0,551.66,252.0,5356.0,4.589,0.78,285.03131,45.380451,15.569
9001468,K07120.01,FALSE POSITIVE,17.329965871,8.43812,252720.0,42.58,548.0,21.34,1938.7,5079.0,4.588,0.683,282.76163,45.398521,15.2
8977176,K07119.01,FALSE POSITIVE,0.50948306,3.14,74.6,1.22,3024.0,19778.63,8.0,6344.0,4.091,1.39,298.87738,45.203979,13.545
8973000,K07118.01,FALSE POSITIVE,28.027891356,17.3269,243230.0,31.3,440.0,8.86,2829.0,5231.0,4.721,0.544,297.89444,45.211189,14.594
8958939,K07117.02,CANDIDATE,22.786522,2.197,228.3,1.45,661.0,45.26,7.9,6146.0,4.497,0.943,294.00787,45.232689,15.382
8958939,K07117.01,CANDIDATE,8.2927558,4.784,103.3,1.01,927.0,174.36,8.4,6146.0,4.497,0.943,294.00787,45.232689,15.382
8958811,K07116.01,CANDIDATE,2.52557582,2.32,35.4,0.62,1364.0,818.81,10.7,5821.0,4.421,1.036,293.96545,45.273571,13.564
8957572,K07115.01,FALSE POSITIVE,1.5765874,15.18,29.2,15.68,2946.0,17781.51,27.9,6742.0,3.688,3.138,293.5484,45.201,12.232
8953475,K07114.01,FALSE POSITIVE,2.6658312,5.771,40.8,0.99,1663.0,1807.48,12.4,6276.0,4.17,1.353,292.01447,45.205681,13.562
8953426,K07113.01,FALSE POSITIVE,2.665875491,7.59461,161390.0,67.43,1502.0,1199.89,2274.7,6234.0,4.351,1.159,291.99097,45.234138,12.156
8953281,K07112.01,FALSE POSITIVE,0.78430061,2.952,254.7,1.14,1566.0,1416.91,20.5,5176.0,4.589,0.681,291.93063,45.22002,15.156
8953278,K07111.01,CANDIDATE,23.59919017,2.05,,,,,,,,,291.92896,45.231838,15.365
8940961,K07110.01,FALSE POSITIVE,1.583334941,4.4854,177070.0,52.0,1548.0,1362.14,368.8,5846.0,4.472,0.953,286.78952,45.271381,14.932
8938628,K07109.01,FALSE POSITIVE,3.431126546,2.7986,40248.0,47.48,1251.0,580.05,308.5,5815.0,4.349,0.969,285.6626,45.21772,13.681
8906676,K07108.01,FALSE POSITIVE,8.209514329,4.14104,141390.0,149.52,1371.0,834.79,6579.3,6258.0,3.882,2.111,298.44855,45.104176,12.121
8890996,K07107.01,FALSE POSITIVE,1.50650745,2.622,27.8,1.13,2498.0,9242.43,14.4,6839.0,4.003,2.02,293.82175,45.10775,12.491
8881169,K07106.01,CANDIDATE,5.01880305,1.823,98.7,1.08,1178.0,455.98,10.3,6220.0,4.398,1.083,290.21255,45.134991,14.541
8879915,K07105.01,FALSE POSITIVE,1.721313779,3.54768,534620.0,83.69,1627.0,1658.35,742.8,5960.0,4.371,1.073,289.74515,45.18716,15.187
8879427,K07104.01,FALSE POSITIVE,16.31328124,4.45731,71589.0,30.85,747.0,73.51,982.3,6008.0,4.44,1.006,289.53668,45.105141,14.524
8878681,K07103.01,FALSE POSITIVE,2.496328637,2.73115,20527.0,112.28,2317.0,6804.42,1412.4,6757.0,3.842,2.615,289.23157,45.164322,11.211
8868657,K07102.01,FALSE POSITIVE,4.4473549,18.99,203.6,1.52,954.0,195.56,25.9,5531.0,4.597,0.764,284.401,45.149391,15.989
8848115,K07101.01,FALSE POSITIVE,0.82484293,1.383,618.6,97.92,8138.0,1040816.86,10.0,4148.0,1.458,41.424,300.99884,45.076019,12.721
8848104,K07100.01,FALSE POSITIVE,0.824851807,1.93637,30099.0,78.0,2539.0,9801.46,642.2,5658.0,3.903,1.654,300.99487,45.078861,12.372
8845552,K07099.01,CANDIDATE,34.0357766,3.849,386.6,1.05,337.0,3.06,9.6,4367.0,4.739,0.501,300.30533,45.093418,15.534
8845221,K07098.01,FALSE POSITIVE,5.40346248,7.6494,261350.0,108.46,1559.0,1398.38,2851.3,6350.0,3.921,1.984,300.20993,45.003059,13.615
8841616,K07097.01,FALSE POSITIVE,1.679585725,7.34648,101790.0,28.99,970.0,209.45,1884.3,4462.0,4.7,0.554,299.16168,45.05191,12.833
8823397,K07096.01,FALSE POSITIVE,1.506503686,5.02151,477100.0,178.15,3250.0,26341.29,3289.1,8751.0,4.026,2.352,293.60986,45.018631,13.249
8822585,K07095.01,FALSE POSITIVE,1.627538928,5.583,39.0,1.42,2520.0,9504.13,29.9,6854.0,3.934,2.088,293.30566,45.007969,12.76
8815279,K07094.01,CANDIDATE,13.56092626,2.53,,,,,,,,,290.45645,45.003231,15.561
8807057,K07093.01,CANDIDATE,97.991569,4.665,126.8,1.41,467.0,11.21,9.0,6499.0,4.378,1.169,286.55365,45.002338,13.65
8804358,K07092.01,FALSE POSITIVE,62.519211,2.523,277.6,1.9,520.0,17.29,6.7,6343.0,4.411,1.137,285.08145,45.023762,15.453
8784288,K07091.01,FALSE POSITIVE,1.827558898,4.72808,314680.0,118.28,2178.0,5331.71,920.8,5977.0,3.854,2.077,301.3035,44.99966,13.661
8773948,K07090.01,FALSE POSITIVE,33.46947449,11.8874,164610.0,127.38,972.0,211.38,1255.2,5934.0,3.581,3.075,298.44244,44.910912,13.714
8767034,K07089.01,FALSE POSITIVE,0.58640848,2.616,61.3,0.48,1444.0,1029.91,23.6,4556.0,4.676,0.615,296.67044,44.959839,14.28
8760760,K07088.01,CANDIDATE,2.68814059,1.12,145.2,0.92,1135.0,392.64,9.1,5636.0,4.613,0.734,294.59918,44.927689,15.563
8758161,K07087.01,FALSE POSITIVE,0.998217563,3.90851,87567.0,88.64,2795.0,14421.97,3979.1,6980.0,4.06,1.755,293.62054,44.967281,12.457
8750094,K07086.01,FALSE POSITIVE,1.12679793,12.079,227.2,21.07,1590.0,1514.63,21.1,5662.0,4.56,0.84,290.50241,44.96817,14.618
8746310,K07085.01,FALSE POSITIVE,6.855624762,3.02199,70873.0,33.93,987.0,224.32,1397.7,6109.0,4.476,0.931,288.88599,44.959969,14.767
8739209,K07084.01,FALSE POSITIVE,3.6972959,21.335,19.7,1.07,1571.0,1438.97,23.6,6313.0,4.12,1.594,285.04236,44.910477,11.956
8738115,K07083.01,FALSE POSITIVE,37.59406667,8.9943,28618.0,43.08,554.0,22.2,485.8,5941.0,4.426,0.917,284.44827,44.96336,15.632
8736245,K07082.01,FALSE POSITIVE,2.534740757,4.85013,364350.0,52.52,1230.0,541.27,675.7,5810.0,4.56,0.781,283.43408,44.989731,13.798
8719897,K07081.01,FALSE POSITIVE,1.575710265,6.83787,173950.0,246.75,2630.0,11307.3,1975.1,5017.0,3.35,4.293,301.30865,44.806961,12.392
8713828,K07080.01,FALSE POSITIVE,1.25451792,2.64,,,,,,,,,299.50754,44.801235,12.525
8711548,K07079.01,FALSE POSITIVE,18.778162159,8.1018,488410.0,127.57,1002.0,238.5,3788.7,6794.0,4.102,1.71,298.87222,44.874432,13.944
8701327,K07078.01,FALSE POSITIVE,4.254417651,6.55436,294550.0,133.79,1360.0,806.64,2074.5,6292.0,4.256,1.235,296.17844,44.870342,13.438
8700506,K07077.01,FALSE POSITIVE,43.797829003,7.70289,415020.0,93.43,668.0,47.15,1375.1,6860.0,4.326,1.292,295.93079,44.83852,13.478
8693536,K07076.01,CANDIDATE,16.2347636,4.2,115.5,1.28,852.0,124.25,10.7,6478.0,4.371,1.188,293.53033,44.832771,14.299
8690001,K07075.01,FALSE POSITIVE,19.35954117,12.8464,386980.0,101.44,942.0,186.12,3590.2,6198.0,3.96,1.567,292.10843,44.846481,14.257
8686442,K07074.01,CANDIDATE,26.8552365,2.185,194.2,1.49,618.0,34.48,6.7,6045.0,4.494,0.955,290.75494,44.851589,14.958
8625408,K07073.01,CANDIDATE,279.036565,31.92,395.2,30.25,323.0,2.58,31.7,6072.0,4.285,1.273,292.01733,44.713268,13.054
8624860,K07072.01,CANDIDATE,15.3902613,3.431,76.8,4.39,1459.0,1069.24,9.4,5649.0,3.282,4.994,291.79575,44.746181,13.808
8621026,K07071.01,FALSE POSITIVE,4.059428737,5.26926,245220.0,67.38,1455.0,1059.83,5461.0,6610.0,4.281,1.33,290.42838,44.787331,13.374
8618226,K07070.01,FALSE POSITIVE,5.882036054,5.16326,238520.0,119.09,1114.0,363.01,2168.4,5837.0,4.282,1.187,289.33154,44.772579,13.781
8613446,K07069.01,CANDIDATE,1.01485981,1.65,243.0,1.61,1928.0,3274.72,8.4,6158.0,4.453,1.024,286.91599,44.704529,15.572
8610483,K07068.01,FALSE POSITIVE,48.79936881,8.80873,324550.0,67.36,525.0,17.9,1151.6,6170.0,4.472,0.992,285.28397,44.76915,15.05
8608490,K07067.01,FALSE POSITIVE,0.541405029,2.7481,327660.0,125.64,2679.0,12266.51,541.2,5096.0,3.889,1.782,284.16718,44.779369,14.771
8604993,K07066.01,FALSE POSITIVE,6.570421193,4.4698,60118.0,33.99,946.0,189.25,712.6,5812.0,4.484,0.908,282.23996,44.73114,15.299
8590527,K07065.01,FALSE POSITIVE,0.739769962,1.95901,20729.0,82.29,3013.0,19590.61,726.2,6465.0,3.947,1.847,301.04822,44.603031,11.634
8581658,K07064.01,FALSE POSITIVE,3.481657589,4.75315,347010.0,78.24,1485.0,1151.7,7428.7,6225.0,4.191,1.291,298.68329,44.63681,13.396
8574270,K07063.01,FALSE POSITIVE,15.120212531,3.50007,24616.0,33.11,605.0,31.61,928.2,5232.0,4.554,0.725,296.82111,44.67598,15.166
8569819,K07062.01,FALSE POSITIVE,20.849919614,13.7687,313090.0,2912.48,1099.0,345.25,1614.7,7355.0,4.042,1.984,295.4758,44.62149,13.04
8566113,K07061.01,CANDIDATE,1.371587993,12.901,456.1,4.91,2413.0,8016.36,43.3,7045.0,4.154,1.604,294.20145,44.639839,13.104
8565900,K07060.01,FALSE POSITIVE,1.64125844,4.51,,,,698.68,,,,,294.10526,44.615269,14.97
8560861,K07059.01,FALSE POSITIVE,31.973311701,13.2105,75054.0,272.44,1289.0,652.01,1554.1,7854.0,3.669,3.462,292.1394,44.672741,8.5
8559863,K07058.01,FALSE POSITIVE,22.470494368,7.39097,45979.0,19.12,518.0,17.04,2393.2,5315.0,4.636,0.697,291.7309,44.622631,12.723
8559796,K07057.01,FALSE POSITIVE,0.619303759,6.6038,74.5,4.71,3232.0,25737.02,3.5,7138.0,4.137,1.684,291.70581,44.618542,13.154
8553907,K07056.01,FALSE POSITIVE,42.032096076,11.6768,391260.0,79.17,622.0,35.34,2164.4,6618.0,4.393,1.117,289.47922,44.631371,12.694
8553788,K07055.01,FALSE POSITIVE,1.606163631,4.92516,144600.0,130.46,2943.0,17727.93,1662.0,8027.0,3.997,2.314,289.4288,44.641411,12.691
8552540,K07054.01,FALSE POSITIVE,0.530967171,3.8102,378390.0,92.29,2312.0,6728.14,671.9,5951.0,4.439,0.991,288.89041,44.61702,10.292
8552500,K07053.01,FALSE POSITIVE,0.530972263,3.653,48.6,9.32,2373.0,7495.0,12.1,6185.0,4.472,0.991,288.86761,44.648022,15.016
8543278,K07052.01,FALSE POSITIVE,7.549299761,2.46338,44576.0,18.8,690.0,53.74,907.2,5085.0,4.679,0.634,283.94864,44.669498,14.608
8526387,K07051.01,FALSE POSITIVE,0.772803664,1.368,290.2,1.11,1365.0,826.03,8.5,4535.0,4.607,0.668,301.35458,44.524948,15.856
8517433,K07050.01,FALSE POSITIVE,0.652956712,0.627,50.0,0.76,2146.0,4984.96,12.7,5812.0,4.419,1.055,298.78268,44.57465,13.506
8509346,K07049.01,FALSE POSITIVE,6.099032889,4.82208,55374.0,36.68,1183.0,462.81,2884.0,6356.0,4.297,1.141,296.71408,44.577209,13.745
8504570,K07048.01,FALSE POSITIVE,4.00770453,5.50884,168780.0,92.08,1699.0,1969.22,1753.5,7162.0,4.185,1.631,295.23688,44.507671,13.251
8488876,K07047.01,FALSE POSITIVE,5.801881299,4.21133,34470.0,62.9,2001.0,3784.87,3642.0,7259.0,3.739,3.009,289.40515,44.51548,12.368
8479386,K07046.01,FALSE POSITIVE,5.860377067,10.4634,361620.0,78.14,1191.0,475.44,3044.1,6267.0,4.284,1.158,284.27853,44.594028,13.955
8479107,K07045.01,FALSE POSITIVE,0.76757669,2.04757,157610.0,34.23,1530.0,1294.42,431.3,5182.0,4.635,0.627,284.12561,44.550571,14.952
8453324,K07044.01,FALSE POSITIVE,1.26227317,3.30141,7342.5,369.2,3790.0,48665.04,1159.9,4927.0,2.882,9.356,298.82861,44.48914,11.516
8453191,K07043.01,FALSE POSITIVE,5.776764285,6.99715,153900.0,117.51,1542.0,1336.82,3033.4,6263.0,3.875,2.072,298.79752,44.417992,13.356
8445775,K07042.01,FALSE POSITIVE,13.254134073,4.34991,44980.0,58.51,990.0,227.51,2281.0,6175.0,4.111,1.436,296.95325,44.46423,13.876
8443812,K07041.01,CANDIDATE,8.3613732,3.649,104.7,0.79,793.0,93.31,9.5,5470.0,4.509,0.777,296.38422,44.433418,15.122
8442795,K07040.01,CANDIDATE,502.20642,9.39,447.9,2.18,212.0,0.48,7.1,6018.0,4.615,0.733,296.05728,44.461079,14.948
8429450,K07039.01,FALSE POSITIVE,1.352576807,5.49531,317480.0,161.02,2866.0,15932.27,1365.1,6881.0,3.831,2.406,291.31595,44.462849,13.106
8423903,K07038.01,FALSE POSITIVE,12.4964346,84.32,271.7,55.34,1397.0,899.44,141.5,6821.0,3.805,2.73,289.2308,44.412483,13.054
8415863,K07037.01,FALSE POSITIVE,27.533803402,3.96227,48153.0,50.02,777.0,85.95,5446.9,5925.0,4.052,1.611,285.05148,44.485138,12.921
8414216,K07036.01,FALSE POSITIVE,11.93137992,3.639,122.1,0.56,415.0,7.0,14.7,3787.0,4.742,0.505,284.15799,44.45911,14.003
8414159,K07035.01,FALSE POSITIVE,11.931131598,5.56983,300510.0,93.46,831.0,112.47,5606.7,6089.0,4.449,0.959,284.12369,44.44035,14.378
8411947,K07034.01,FALSE POSITIVE,0.898837525,3.5342,399780.0,57.14,1615.0,1609.86,445.6,5284.0,4.518,0.807,282.88736,44.43911,15.3
